"STREET LOCATION"
"810 West 31st Street"
"811 West 31st Street"
"901 West 31st Street"
"903 West 31st Street"
"903 West 31st Street"
"906 West 31st Street"
"1004 West 31st Street"
"1014 West 31st Street"
"1017 West 31st Street"
"1100 West 31st Street"
"1101 West 31st Street"
"1103 West 31st Street"
"1105 West 31st Street"
"1212 West 31st Street"
"606 West 31-1/2 Street"
"609 West 31-1/2 Street"
"610 West 31-1/2 Street"
"611 West 31-1/2 Street"
"612 West 31-1/2 Street"
"613 West 31-1/2 Street"
"613 West 31-1/2 Street"
"614 West 31-1/2 Street"
"615 West 31-1/2 Street"
"616 West 31-1/2 Street"
"618 West 31-1/2 Street"
"4505  Guadalupe Street"
"3904  Avenue D"
"300 East 32nd Street"
"302 East 32nd Street"
"303 East 32nd Street"
"304 East 32nd Street"
"305 East 32nd Street"
"306 East 32nd Street"
"308 East 32nd Street"
"403 East 32nd Street"
"405 East 32nd Street"
"407 East 32nd Street"
"500 East 32nd Street"
"502 East 32nd Street"
"600 East 32nd Street"
"702 East 32nd Street"
"703 East 32nd Street"
"705 East 32nd Street"
"707 East 32nd Street"
"709 East 32nd Street"
"711 East 32nd Street"
"713 East 32nd Street"
"715 East 32nd Street"
"717 East 32nd Street"
"719 East 32nd Street"
"725 East 32nd Street"
"803 East 32nd Street"
"808 East 32nd Street"
"811 East 32nd Street"
"1004 East 32nd Street"
"100 West 32nd Street"
"101 West 32nd Street"
"102 West 32nd Street"
"103 West 32nd Street"
"104 West 32nd Street"
"105 West 32nd Street"
"106 West 32nd Street"
"107 West 32nd Street"
"108 West 32nd Street"
"109 West 32nd Street"
"110 West 32nd Street"
"112 West 32nd Street"
"113 West 32nd Street"
"115 West 32nd Street"
"200 West 32nd Street"
"201 West 32nd Street"
"202 West 32nd Street"
"204 West 32nd Street"
"205 West 32nd Street"
"206 West 32nd Street"
"207 West 32nd Street"
"208 West 32nd Street"
"401 West 32nd Street"
"404 West 32nd Street"
"405 West 32nd Street"
"410 West 32nd Street"
"412 West 32nd Street"
"414 West 32nd Street"
"416 West 32nd Street"
"600 Blk West 32nd Street"
"606 West 32nd Street"
"607 West 32nd Street"
"608 West 32nd Street"
"609 West 32nd Street"
"613 West 32nd Street"
"614 West 32nd Street"
"615 West 32nd Street"
"617 West 32nd Street"
"700 West 32nd Street"
"701 West 32nd Street"
"702 West 32nd Street"
"703 West 32nd Street"
"705 West 32nd Street"
"706 West 32nd Street"
"708 West 32nd Street"
"806 West 32nd Street"
"807 West 32nd Street"
"808 West 32nd Street"
"809 West 32nd Street"
"810 West 32nd Street"
"807 East 32-1/2 Street"
"200 East 33rd Street"
"201 East 33rd Street"
"202 East 33rd Street"
"206 East 33rd Street"
"207 East 33rd Street"
"208 East 33rd Street"
"209 East 33rd Street"
"401 East 33rd Street"
"405 East 33rd Street"
"100 West 33rd Street"
"101 West 33rd Street"
"102 West 33rd Street"
"103 West 33rd Street"
"104 West 33rd Street"
"105 West 33rd Street"
"108 West 33rd Street"
"109 West 33rd Street"
"110 West 33rd Street"
"111 West 33rd Street"
"112 West 33rd Street"
"113 West 33rd Street"
"200 West 33rd Street"
"201 West 33rd Street"
"202 West 33rd Street"
"203 West 33rd Street"
"204 West 33rd Street"
"205 West 33rd Street"
"206 West 33rd Street"
"207 West 33rd Street"
"208 West 33rd Street"
"209 West 33rd Street"
"210 West 33rd Street"
"300 West 33rd Street"
"400 West 33rd Street"
"404 West 33rd Street"
"407 West 33rd Street"
"408 West 33rd Street"
"500 West 33rd Street"
"501 West 33rd Street"
"503 West 33rd Street"
"507 West 33rd Street"
"607 West 33rd Street"
"609 West 33rd Street"
"611 West 33rd Street"
"612 West 33rd Street"
"613 West 33rd Street"
"614 West 33rd Street"
"615 West 33rd Street"
"616 West 33rd Street"
"618 West 33rd Street"
"103 East 34th Street"
"200 East 34th Street"
"201 East 34th Street"
"202 East 34th Street"
"203 East 34th Street"
"204 East 34th Street"
"205 East 34th Street"
"206 East 34th Street"
"207 East 34th Street"
"208 East 34th Street"
"209 East 34th Street"
"305 East 34th Street"
"306 East 34th Street"
"309 East 34th Street"
"310 East 34th Street"
"400 East 34th Street"
"402 East 34th Street"
"404 East 34th Street"
"110 West 34th Street"
"300 West 34th Street"
"302 West 34th Street"
"304 West 34th Street"
"308 West 34th Street"
"402 West 34th Street"
"506 West 34th Street"
"614 West 34th Street"
"616 West 34th Street"
"620 West 34th Street"
"624 West 34th Street"
"628 West 34th Street"
"631 West 34th Street"
"702 West 34th Street"
"712 West 34th Street"
"808 West 34th Street"
"905 West 34th Street"
"1204 West 34th Street"
"1309 West 34th Street"
"104 East 35th Street"
"106 East 35th Street"
"200 East 35th Street"
"202 East 35th Street"
"203 East 35th Street"
"204 East 35th Street"
"205 East 35th Street"
"207 East 35th Street"
"209 East 35th Street"
"301 East 35th Street"
"303 East 35th Street"
"305 East 35th Street"
"307 East 35th Street"
"311 East 35th Street"
"313 East 35th Street"
"400 East 35th Street"
"401 East 35th Street"
"402 East 35th Street"
"403 East 35th Street"
"404 East 35th Street"
"405 East 35th Street"
"407 East 35th Street"
"805 East 35th Street"
"102 West 35th Street"
"207 West 35th Street"
"300 West 35th Street"
"301 West 35th Street"
"302 West 35th Street"
"304 West 35th Street"
"306 West 35th Street"
"310 West 35th Street"
"317 West 35th Street"
"403 West 35th Street"
"406 West 35th Street"
"407 West 35th Street"
"411 West 35th Street"
"500 West 35th Street"
"506 West 35th Street"
"510 West 35th Street"
"604 West 35th Street"
"606 West 35th Street"
"607 West 35th Street"
"608 West 35th Street"
"609 West 35th Street"
"610 West 35th Street"
"611 West 35th Street"
"614 West 35th Street"
"615 West 35th Street"
"616 West 35th Street"
"617 West 35th Street"
"619 West 35th Street"
"620 West 35th Street"
"621 West 35th Street"
"702 West 35th Street"
"703 West 35th Street"
"704 West 35th Street"
"705 West 35th Street"
"706 West 35th Street"
"707 West 35th Street"
"708 West 35th Street"
"709 West 35th Street"
"710 West 35th Street"
"711 West 35th Street"
"712 West 35th Street"
"713 West 35th Street"
"714 West 35th Street"
"715 West 35th Street"
"716 West 35th Street"
"300 West 37th Street"
"301 West 37th Street"
"302 West 37th Street"
"303 West 37th Street"
"304 West 37th Street"
"305 West 37th Street"
"306 West 37th Street"
"307 West 37th Street"
"308 West 37th Street"
"309 West 37th Street"
"310 West 37th Street"
"311 West 37th Street"
"312 West 37th Street"
"313 West 37th Street"
"314 West 37th Street"
"315 West 37th Street"
"400 West 37th Street"
"401 West 37th Street"
"402 West 37th Street"
"403 West 37th Street"
"404 West 37th Street"
"405 West 37th Street"
"406 West 37th Street"
"407 West 37th Street"
"409 West 37th Street"
"411 West 37th Street"
"500 Blk West 37th Street"
"501 West 37th Street"
"505 West 37th Street"
"507 West 37th Street"
"509 West 37th Street"
"511 West 37th Street"
"611 West 37th Street"
"613 West 37th Street"
"615 West 37th Street"
"617 West 37th Street"
"107 East 38th Street"
"203* East 38th Street"
"301 East 38th Street"
"303 East 38th Street"
"305 East 38th Street"
"309 East 38th Street"
"313 East 38th Street"
"401 East 38th Street"
"403 East 38th Street"
"405 East 38th Street"
"407 East 38th Street"
"506 East 38th Street"
"510 East 38th Street"
"512 East 38th Street"
"514 East 38th Street"
"601 East 38th Street"
"605 East 38th Street"
"607 East 38th Street"
"609 East 38th Street"
"701 East 38th Street"
"705 East 38th Street"
"106 West 38th Street"
"108 West 38th Street"
"305 West 38th Street"
"307 West 38th Street"
"309 West 38th Street"
"310 West 38th Street"
"311 West 38th Street"
"312 West 38th Street"
"313 West 38th Street"
"315 West 38th Street"
"401 West 38th Street"
"500 West 38th Street"
"502 West 38th Street"
"503 West 38th Street"
"504 West 38th Street"
"504 East 38-1/2 Street"
"506 East 38-1/2 Street"
"507 East 38-1/2 Street"
"508 East 38-1/2 Street"
"509 East 38-1/2 Street"
"512 East 38-1/2 Street"
"513 East 38-1/2 Street"
"515 East 38-1/2 Street"
"517 East 38-1/2 Street"
"906 East 38-1/2 Street"
"908 East 38-1/2 Street"
"914 East 38-1/2 Street"
"1012 East 38-1/2 Street"
"113 West 38-1/2 Street"
"505 East 39th Street"
"506 East 39th Street"
"507 East 39th Street"
"508 East 39th Street"
"510 East 39th Street"
"511 East 39th Street"
"512 East 39th Street"
"514 East 39th Street"
"515 East 39th Street"
"200 West 39th Street"
"202 West 39th Street"
"207 West 39th Street"
"209 West 39th Street"
"312 West 39th Street"
"405 West 39th Street"
"407 West 39th Street"
"1208 West 39th Street"
"1208 West 39th Street"
"1200 West 39-1/2 Street"
"1206 West 39-1/2 Street"
"1210 West 39-1/2 Street"
"1307 West 39-1/2 Street"
"1309 West 39-1/2 Street"
"1403 West 39-1/2 Street"
"205 East 40th Street"
"404 East 40th Street"
"505 East 40th Street"
"506 East 40th Street"
"509 East 40th Street"
"510 East 40th Street"
"511 East 40th Street"
"512 East 40th Street"
"513 East 40th Street"
"514 East 40th Street"
"515 East 40th Street"
"517 East 40th Street"
"518 East 40th Street"
"902 East 40th Street"
"408 West 40th Street"
"412 West 40th Street"
"1105 West 40th Street"
"1111 West 40th Street"
"1209 West 40th Street"
"1404 West 40th Street"
"1407 West 40th Street"
"1505 West 40th Street"
"213 East 41st Street"
"302 East 41st Street"
"311 East 41st Street"
"405 East 41st Street"
"500 East 41st Street"
"501 East 41st Street"
"501 East 41st Street"
"502 East 41st Street"
"503 East 41st Street"
"503 East 41st Street"
"506 East 41st Street"
"507 East 41st Street"
"509 East 41st Street"
"510 East 41st Street"
"511 East 41st Street"
"512 East 41st Street"
"513 East 41st Street"
"513 East 41st Street"
"600 East 41st Street"
"602 East 41st Street"
"604 East 41st Street"
"608 East 41st Street"
"700 East 41st Street"
"702 East 41st Street"
"710 East 41st Street"
"710 East 41st Street"
"800 Blk East 41st Street"
"800 Blk East 41st Street"
"108 West 41st Street"
"112 West 41st Street"
"304 West 41st Street"
"306 West 41st Street"
"308 West 41st Street"
"404 West 41st Street"
"1407* West 41st Street"
"105 East 42nd Street"
"304 East 42nd Street"
"500 East 42nd Street"
"501 East 42nd Street"
"502 East 42nd Street"
"504 East 42nd Street"
"505 East 42nd Street"
"506 East 42nd Street"
"507 East 42nd Street"
"508 East 42nd Street"
"509 East 42nd Street"
"511 East 42nd Street"
"512 East 42nd Street"
"600 East 42nd Street"
"601 East 42nd Street"
"602 East 42nd Street"
"603 East 42nd Street"
"604 East 42nd Street"
"605 East 42nd Street"
"606 East 42nd Street"
"607 East 42nd Street"
"608 East 42nd Street"
"609 East 42nd Street"
"304 West 42nd Street"
"305 West 42nd Street"
"306 West 42nd Street"
"312 West 42nd Street"
"405 West 42nd Street"
"505 West 42nd Street"
"506 West 42nd Street"
"507 West 42nd Street"
"1301 West 42nd Street"
"1303 West 42nd Street"
"1305 West 42nd Street"
"1307 West 42nd Street"
"1309 West 42nd Street"
"202 East 43rd Street"
"204 East 43rd Street"
"206 East 43rd Street"
"304 East 43rd Street"
"310 East 43rd Street"
"503 East 43rd Street"
"505 East 43rd Street"
"601 East 43rd Street"
"602 East 43rd Street"
"603 East 43rd Street"
"602 East 43rd Street"
"605 East 43rd Street"
"617 East 43rd Street"
"705 East 43rd Street"
"907 East 43rd Street"
"1000 East 43rd Street"
"1002 East 43rd Street"
"1005 East 43rd Street"
"1007 East 43rd Street"
"1009 East 43rd Street"
"1011 East 43rd Street"
"1013 East 43rd Street"
"108 West 43rd Street"
"210 West 43rd Street"
"212 West 43rd Street"
"307 West 43rd Street"
"311 West 43rd Street"
"400 Blk West 43rd Street"
"404 West 43rd Street"
"405 West 43rd Street"
"406 West 43rd Street"
"407 West 43rd Street"
"500 West 43rd Street"
"502 West 43rd Street"
"504 West 43rd Street"
"505 West 43rd Street"
"507* West 43rd Street"
"307 East 44th Street"
"700 East 44th Street"
"701 East 44th Street"
"711 East 44th Street"
"712 East 44th Street"
"800 East 44th Street"
"801 East 44th Street"
"803 East 44th Street"
"804 East 44th Street"
"805 East 44th Street"
"806 East 44th Street"
"807 East 44th Street"
"905 East 44th Street"
"906 East 44th Street"
"907 East 44th Street"
"909 East 44th Street"
"910 East 44th Street"
"911 East 44th Street"
"1000 East 44th Street"
"1001 East 44th Street"
"1002 East 44th Street"
"1003 East 44th Street"
"1004 East 44th Street"
"1006 East 44th Street"
"1007 East 44th Street"
"1008 East 44th Street"
"1010 East 44th Street"
"202 West 44th Street"
"203 West 44th Street"
"204 West 44th Street"
"302 West 44th Street"
"304 West 45th Street"
"305 West 44th Street"
"306 West 44th Street"
"403 West 44th Street"
"505 West 44th Street"
"507 West 44th Street"
"302 East 45th Street"
"304 East 45th Street"
"305 East 45th Street"
"411 East 45th Street"
"700 East 45th Street"
"702 East 45th Street"
"709 East 45th Street"
"710 East 45th Street"
"713 East 45th Street"
"804 East 45th Street"
"807 East 45th Street"
"809 East 45th Street"
"206 West 45th Street"
"207 West 45th Street"
"305 West 45th Street"
"307 West 45th Street"
"407 West 45th Street"
"701 East 45-1/2 Street"
"703 East 45-1/2 Street"
"705 East 45-1/2 Street"
"707 East 45-1/2 Street"
"812 East 45-1/2 Street"
"104 East 46th Street"
"105 East 46th Street"
"200* East 46th Street"
"509 East 46th Street"
"703 East 46th Street"
"805 East 46th Street"
"903 East 46th Street"
"916 East 46th Street"
"918* East 46th Street"
"922 East 46th Street"
"204 West 46th Street"
"204 East 47th Street"
"207 East 47th Street"
"513* East 47th Street"
"604 East 47th Street"
"709 East 47th Street"
"710 East 47th Street"
"906 East 47th Street"
"1002 East 47th Street"
"1004 East 47th Street"
"1006 East 47th Street"
"108 East 48th Street"
"300 Blk East 48th Street"
"402 East 48th Street"
"502 East 48th Street"
"504 East 49th Street"
"512 East 49th Street"
"602 East 49th Street"
"604 East 49th Street"
"610 East 49th Street"
"612 East 49th Street"
"806 East 49th Street"
"814 East 49th Street"
"1010 East 49th Street"
"1013 East 49th Street"
"1015 East 49th Street"
"3906  Balley"
"4412  Barrow Avenue"
"4414  Barrow Avenue"
"4416  Barrow Avenue"
"4417  Barrow Avenue"
"4418  Barrow Avenue"
"4419  Barrow Avenue"
"2901  Beanna Street"
"2903  Beanna Street"
"2905  Beanna Street"
"2907  Beanna Street"
"2908  Beanna Street"
"2909  Beanna Street"
"2911  Beanna Street"
"2913  Beanna Street"
"2914  Beanna Street"
"2915  Beanna Street"
"501  Belleview"
"509  Belleview"
"511  Belleview"
"601  Belleview"
"603  Belleview"
"605  Belleview"
"609  Belleview"
"506  Bellevue Place"
"508  Bellevue Place"
"600  Bellevue Place"
"4201  Bellevue"
"4202  Bellevue"
"4206  Bellevue"
"4208  Bellevue"
"4207  Bellevue"
"4210  Bellevue"
"4211  Bellevue"
"4300  Bellevue"
"4302  Bellevue"
"4304  Bellevue"
"4306  Bellevue"
"4307  Bellevue"
"4310  Bellevue"
"4315  Bellevue"
"4400  Bellevue"
"4402  Bellevue"
"4408  Bellevue"
"4413  Bellevue"
"4414  Bellevue"
"4415  Bellevue"
"4416  Bellevue"
"4418  Bellevue"
"4419  Bellevue"
"4421  Bellevue"
"3103  Benelva Drive"
"3113  Benelva Drive"
"3115  Benelva Drive"
"4000  Burnet Street"
"4002  Burnet Street"
"4008  Burnet Street"
"4106  Burnet Street"
"4108  Burnet Street"
"4110  Burnet Street"
"4114  Burnet Street"
"501  Carolyn Avenue"
"505  Carolyn Avenue"
"506  Carolyn Avenue"
"508  Carolyn Avenue"
"509  Carolyn Avenue"
"600  Carolyn Avenue"
"601  Carolyn Avenue"
"602  Carolyn Avenue"
"603  Carolyn Avenue"
"604  Carolyn Avenue"
"608  Carolyn Avenue"
"609  Carolyn Avenue"
"701  Carolyn Avenue"
"702  Carolyn Avenue"
"703  Carolyn Avenue"
"705  Carolyn Avenue"
"706  Carolyn Avenue"
"709  Carolyn Avenue"
"4303  Caswell Avenue"
"4305  Caswell Avenue"
"4405  Caswell Avenue"
"4406  Caswell Avenue"
"4408  Caswell Avenue"
"4409  Caswell Avenue"
"4412  Caswell Avenue"
"4502  Caswell Avenue"
"4512  Caswell Avenue"
"4514  Caswell Avenue"
"4522  Caswell Avenue"
"4600  Caswell Avenue"
"4606  Caswell Avenue"
"4608  Caswell Avenue"
"4615  Caswell Avenue"
"4700 Blk Caswell Avenue"
"4714  Caswell Avenue"
"4716  Caswell Avenue"
"3400  Cedar Street"
"3402  Cedar Street"
"3404  Cedar Street"
"3405  Cedar Street"
"3406  Cedar Street"
"3407  Cedar Street"
"3408  Cedar Street"
"3409  Cedar Street"
"3411  Cedar Street"
"3412  Cedar Street"
"3413  Cedar Street"
"3414  Cedar Street"
"3415  Cedar Street"
"3417  Cedar Street"
"3700 Blk Cedar Street"
"3701  Cedar Street"
"3703  Cedar Street"
"3705  Cedar Street"
"3709  Cedar Street"
"3711  Cedar Street"
"4604*  Clarkson Avenue"
"4800  Clarkson Avenue"
"4802  Clarkson Avenue"
"4511  Depew Avenue"
"4515  Depew Avenue"
"4517  Depew Avenue"
"4518  Depew Avenue"
"4519  Depew Avenue"
"4606  Depew Avenue"
"4607  Depew Avenue"
"4609  Depew Avenue"
"4611  Depew Avenue"
"4613  Depew Avenue"
"4615  Depew Avenue"
"4618  Depew Avenue"
"4627  Depew Avenue"
"4700  Depew Avenue"
"4703  Depew Avenue"
"4705  Depew Avenue"
"4707  Depew Avenue"
"4709  Depew Avenue"
"4710  Depew Avenue"
"4711  Depew Avenue"
"4716  Depew Avenue"
"4718  Depew Avenue"
"3006  Duval"
"3100  Duval"
"3102  Duval"
"3105  Duval"
"3110  Duval"
"3126  Duval"
"3209  Duval"
"3210  Duval"
"3215  Duval"
"3219  Duval"
"3300  Duval"
"3312  Duval"
"3400  Duval"
"3402  Duval"
"3406  Duval"
"3408  Duval"
"3412  Duval"
"3500  Duval"
"3502  Duval"
"3504  Duval"
"3506  Duval"
"3508  Duval"
"3703  Duval"
"3705  Duval"
"3707  Duval"
"3709  Duval"
"3711  Duval"
"3800  Duval"
"3802  Duval"
"3803  Duval"
"3805  Duval"
"3807  Duval"
"3809  Duval"
"3810  Duval"
"3811  Duval"
"3812  Duval"
"3813  Duval"
"3815  Duval"
"3817  Duval"
"3819  Duval"
"3821/23*  Duval"
"3901  Duval"
"3903  Duval"
"3905  Duval"
"3911  Duval"
"4000  Duval"
"4001  Duval"
"4002  Duval"
"4003  Duval"
"4004  Duval"
"4006  Duval"
"4007  Duval"
"4008  Duval"
"4016  Duval"
"4102  Duval"
"4104  Duval"
"4106  Duval"
"4112  Duval"
"4200  Duval"
"4202  Duval"
"4203  Duval"
"4206  Duval"
"4207  Duval"
"4302  Duval"
"4306  Duval"
"4308  Duval"
"4314  Duval"
"4316  Duval"
"4317  Duval"
"4400  Duval"
"4402  Duval"
"4404  Duval"
"4406  Duval"
"4408  Duval"
"4524  Duval"
"4526  Duval"
"4528  Duval"
"4530  Duval"
"4532  Duval"
"4534  Duval"
"4536  Duval"
"4538  Duval"
"4540  Duval"
"4600  Duval"
"4612  Duval"
"4710  Duval"
"4714  Duval"
"4716  Duval"
"4718  Duval"
"4801  Duval"
"4400  Eilers Avenue"
"4408  Eilers Avenue"
"905  Ellingson Lane"
"911  Ellingson Lane"
"1001  Ellingson Lane"
"1004  Ellingson Lane"
"4606*  Evans Avenue"
"3004  Fruth Street"
"3005  Fruth Street"
"3006  Fruth Street"
"3008  Fruth Street"
"3009 A-D  Fruth Street"
"3010  Fruth Street"
"3104  Grandview Street"
"3107  Grandview Street"
"3108  Grandview Street"
"3109  Grandview Street"
"3111  Grandview Street"
"3113  Grandview Street"
"3200  Grandview Street"
"3204  Grandview Street"
"3206  Grandview Street"
"3208  Grandview Street"
"3500  Greenway"
"3103  Grooms Street"
"3105  Grooms Street"
"3111  Grooms Street"
"3206  Grooms Street"
"3304  Grooms Street"
"3402  Grooms Street"
"3404  Grooms Street"
"3500 Blk Grooms Street"
"3504  Grooms Street"
"3606  Grooms Street"
"3608  Grooms Street"
"3704  Grooms Street"
"3706  Grooms Street"
"3000 Blk Guadalupe Street"
"3002  Guadalupe Street"
"3025  Guadalupe Street"
"3101  Guadalupe Street"
"3204  Guadalupe Street"
"3205  Guadalupe Street"
"3404  Guadalupe Street"
"3415  Guadalupe Street"
"3511  Guadalupe Street"
"4013  Guadalupe Street"
"4017  Guadalupe Street"
"4021-4029*  Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4100 Blk Guadalupe Street"
"4101  Guadalupe Street"
"4111  Guadalupe Street"
"4113.5  Guadalupe Street"
"4115  Guadalupe Street"
"4117  Guadalupe Street"
"4119-4125  Guadalupe Street"
"4203  Guadalupe Street"
"4205  Guadalupe Street"
"4207  Guadalupe Street"
"4209  Guadalupe Street"
"4225  Guadalupe Street"
"4311  Guadalupe Street"
"4327  Guadalupe Street"
"4403  Guadalupe Street"
"4407  Guadalupe Street"
"3212  Hampton Road"
"3209  Hampton Road"
"3211  Hampton Road"
"3215  Hampton Road"
"3217  Hampton Road"
"3302*  Hampton Road"
"3303  Hampton Road"
"3307  Hampton Road"
"3308  Hampton Road"
"3309  Hampton Road"
"3311  Hampton Road"
"3403*  Hampton Road"
"3408  Hampton Road"
"3504  Hampton Road"
"500  Harris Avenue"
"507  Harris Avenue"
"508  Harris Avenue"
"509  Harris Avenue"
"511  Harris Avenue"
"600  Harris Avenue"
"601  Harris Avenue"
"602  Harris Avenue"
"604  Harris Avenue"
"700  Harris Avenue"
"704  Harris Avenue"
"705  Harris Avenue"
"706  Harris Avenue"
"707  Harris Avenue"
"708  Harris Avenue"
"712  Harris Avenue"
"716  Harris Avenue"
"718  Harris Avenue"
"819  Harris Avenue"
"821  Harris Avenue"
"823  Harris Avenue"
"827  Harris Avenue"
"2902  Harris Park Avenue"
"3006  Harris Park Avenue"
"3101  Harris Park Avenue"
"3102  Harris Park Avenue"
"3103  Harris Park Avenue"
"3105  Harris Park Avenue"
"3110  Harris Park Avenue"
"3200  Harris Park Avenue"
"3201  Harris Park Avenue"
"3203  Harris Park Avenue"
"3204  Harris Park Avenue"
"3205  Harris Park Avenue"
"3206  Harris Park Avenue"
"3207  Harris Park Avenue"
"3208  Harris Park Avenue"
"3209  Harris Park Avenue"
"3210  Harris Park Avenue"
"3211  Harris Park Avenue"
"3212  Harris Park Avenue"
"3213  Harris Park Avenue"
"3214  Harris Park Avenue"
"3216  Harris Park Avenue"
"3302  Harris Park Avenue"
"3303  Harris Park Avenue"
"3304  Harris Park Avenue"
"3306  Harris Park Avenue"
"3308  Harris Park Avenue"
"3104  Helms Street"
"3108  Helms Street"
"3201  Helms Street"
"3202  Hemphill Park"
"3200  Hemphill Park"
"3125  Hemphill Park"
"3123  Hemphill Park"
"3121  Hemphill Park"
"3117  Hemphill Park"
"3115  Hemphill Park"
"3111  Hemphill Park"
"3106  Hemphill Park"
"3104  Hemphill Park"
"3102  Hemphill Park"
"3100  Hemphill Park"
"3014  Hemphill Park"
"3008  Hemphill Park"
"3006  Hemphill Park"
"3004  Hemphill Park"
"3307  Helms Street"
"3304  Helms Street"
"3205  Helms Street"
"3204  Hemphill Park"
"3206  Hemphill Park"
"115  Laurel Lane"
"114  Laurel Lane"
"113  Laurel Lane"
"112  Laurel Lane"
"110  Laurel Lane"
"109  Laurel Lane"
"108  Laurel Lane"
"107  Laurel Lane"
"106  Laurel Lane"
"105  Laurel Lane"
"104  Laurel Lane"
"103  Laurel Lane"
"102  Laurel Lane"
"101  Laurel Lane"
"100  Laurel Lane"
"711  Landon Lane"
"710  Landon Lane"
"709  Landon Lane"
"707  Landon Lane"
"706  Landon Lane"
"705  Landon Lane"
"704  Landon Lane"
"703  Landon Lane"
"702  Landon Lane"
"701  Landon Lane"
"700  Landon Lane"
"4104  Lamar Boulevard"
"3910  Lamar Boulevard"
"3504  King Street"
"3404*  King Street"
"3400 Blk King Street"
"3210  King Street"
"3208  King Street"
"3106  King Street"
"3104  King Street"
"3102  King Street"
"3100  King Street"
"3403  King Lane"
"812  Keasbey Street"
"811  Keasbey Street"
"810  Keasbey Street"
"809  Keasbey Street"
"807  Keasbey Street"
"805  Keasbey Street"
"801  Keasbey Street"
"705  Keasbey Street"
"702  Keasbey Street"
"701  Keasbey Street"
"700  Keasbey Street"
"3702  Home Lane"
"3210  Hemphill Park"
"3209  Hemphill Park"
"3208  Hemphill Park"
"116  Laurel Lane"
"121  Laurel Lane"
"120  Laurel Lane"
"119  Laurel Lane"
"117  Laurel Lane"
"122  Laurel Lane"
"809  Leonard Street"
"807  Leonard Street"
"805  Leonard Street"
"804  Leonard Street"
"802  Leonard Street"
"123  Laurel Lane"
"4113*  Marathon Boulevard"
"4112  Marathon Boulevard"
"4110  Marathon Boulevard"
"4106  Marathon Boulevard"
"4104  Marathon Boulevard"
"4103  Marathon Boulevard"
"4101  Marathon Boulevard"
"3204  Lipscomb Street"
"3102  Lipscomb Street"
"3100  Lipscomb Street"
"3705  Liberty Street"
"3507  Liberty Street"
"3404  Liberty Street"
"3309  Liberty Street"
"3308  Liberty Street"
"3307  Liberty Street"
"3305  Liberty Street"
"3303  Liberty Street"
"3302  Liberty Street"
"3217  Liberty Street"
"3215  Liberty Street"
"3213  Liberty Street"
"3211  Liberty Street"
"3209  Liberty Street"
"4200  Marathon Boulevard"
"4201  Marathon Boulevard"
"4204  Marathon Boulevard"
"4205  Marathon Boulevard"
"4210  Marathon Boulevard"
"4211  Marathon Boulevard"
"4214  Marathon Boulevard"
"4301  Marathon Boulevard"
"4303  Marathon Boulevard"
"4308  Marathon Boulevard"
"4310  Marathon Boulevard"
"4312  Marathon Boulevard"
"4314  Marathon Boulevard"
"4400  Marathon Boulevard"
"4401  Marathon Boulevard"
"4403  Marathon Boulevard"
"4405  Marathon Boulevard"
"4407  Marathon Boulevard"
"4408  Marathon Boulevard"
"4409  Marathon Boulevard"
"4410  Marathon Boulevard"
"4411  Marathon Boulevard"
"4412  Marathon Boulevard"
"4413  Marathon Boulevard"
"4414  Marathon Boulevard"
"4415  Marathon Boulevard"
"4416  Marathon Boulevard"
"4417  Marathon Boulevard"
"4418  Marathon Boulevard"
"4419  Marathon Boulevard"
"4420  Marathon Boulevard"
"4307  Maybelle Avenue"
"4311  Maybelle Avenue"
"4400 Blk Maybelle Avenue"
"3901  Medical Parkway"
"4101  Medical Parkway"
"4300  Medical Parkway"
"4302  Medical Parkway"
"4304  Medical Parkway"
"3702  Montrose"
"300  Moore Boulevard"
"301  Moore Boulevard"
"304  Moore Boulevard"
"305  Moore Boulevard"
"308  Moore Boulevard"
"309  Moore Boulevard"
"311  Moore Boulevard"
"3113  Owen Circle"
"3406  Owen Circle"
"3408  Owen Circle"
"3410  Owen Circle"
"3412  Owen Circle"
"500  Park Boulevard"
"501  Park Boulevard"
"502  Park Boulevard"
"503  Park Boulevard"
"504  Park Boulevard"
"507  Park Boulevard"
"508  Park Boulevard"
"510  Park Boulevard"
"600  Park Boulevard"
"601  Park Boulevard"
"604  Park Boulevard"
"605  Park Boulevard"
"607  Park Boulevard"
"610  Park Boulevard"
"611  Park Boulevard"
"700*  Park Boulevard"
"709  Park Boulevard"
"720  Park Boulevard"
"722  Park Boulevard"
"801  Park Boulevard"
"802  Park Boulevard"
"803  Park Boulevard"
"804  Park Boulevard"
"807  Park Boulevard"
"808  Park Boulevard"
"810  Park Boulevard"
"3806  Peck Avenue"
"3902  Peck Avenue"
"4004  Peck Avenue"
"4102  Peck Avenue"
